age,gender,category,amount,fraud,age_clean,customer_id,merchant_id,subscription_id,step,is_microcharge,fraud_prob,log_amount,is_micro,amount_bin
1,F,es_transportation,1.0998,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,137,1,0.006248149493569485,0.7418421020987039,1,1
1,F,es_transportation,8.14,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,138,0,0.0062482318773741516,2.2126603854660587,0,2
1,F,es_transportation,41.62,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,138,0,0.006247623742453506,3.752323626670471,0,3
1,F,es_transportation,13.11,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,140,0,0.006247769015077398,2.6468837658647226,0,2
1,F,es_transportation,54.24,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,140,0,0.0062483337363667775,4.0116873285410914,0,3
1,F,es_transportation,7.19,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,140,0,0.006248149493569485,2.1029138978649784,0,2
1,F,es_transportation,38.07,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,141,0,0.00624771521211637,3.6653549090669792,0,3
1,F,es_transportation,60.97,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,141,0,0.006268741224434493,4.126650396974016,0,3
1,F,es_transportation,27.6,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,141,0,0.006247539444581315,3.353406717825807,0,3
1,F,es_transportation,1.75,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,141,1,0.006248149493569485,1.0116009116784799,1,1
1,F,es_transportation,41.92,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,142,0,0.006247623742453506,3.759337917762498,0,3
1,F,es_transportation,30.9,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,143,0,0.0062475332595854915,3.462606009790799,0,3
1,F,es_transportation,35.21,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,143,0,0.006247872630791822,3.58933532377755,0,3
1,F,es_transportation,16.26,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,143,0,0.006247769015077398,2.848391685655282,0,2
1,F,es_transportation,38.86,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,143,0,0.00624771521211637,3.685373314784649,0,3
1,F,es_transportation,8.41,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,144,0,0.0062482318773741516,2.2417729535972883,0,2
1,F,es_transportation,23.76,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,144,0,0.006247539444581315,3.2092294478163956,0,3
1,F,es_transportation,5.96,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,144,0,0.006248149493569485,1.9401794743463283,0,2
1,F,es_transportation,1.67,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,144,1,0.006248149493569485,0.9820784724121582,1,1
1,F,es_transportation,6.7,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,145,0,0.006248149493569485,2.0412203288596382,0,2
1,F,es_transportation,20.13,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,145,0,0.006247688689317048,3.0506938316279655,0,3
1,F,es_transportation,35.11,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,145,0,0.006247872630791822,3.5865698352893665,0,3
1,F,es_transportation,18.95,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,146,0,0.006247769015077398,2.9932291433358724,0,2
1,F,es_transportation,48.58,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,146,0,0.006247623742453506,3.9035875266070446,0,3
1,F,es_transportation,49.12,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,146,0,0.006247623742453506,3.9144201300278674,0,3
1,F,es_transportation,8.48,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,146,0,0.0062482318773741516,2.2491843162669305,0,2
1,F,es_transportation,40.94,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,147,0,0.006247623742453506,3.7362400254737738,0,3
1,F,es_transportation,11.52,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,147,0,0.00624963591450305,2.5273273656719524,0,2
1,F,es_transportation,30.7,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,147,0,0.0062475332595854915,3.456316680883235,0,3
1,F,es_transportation,61.11,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,148,0,0.0062481134150904685,4.128907006571212,0,3
1,F,es_transportation,11.59,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,149,0,0.00624963591450305,2.532902848056256,0,2
1,F,es_transportation,51.89,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,149,0,0.006247623742453506,3.9682142850778885,0,3
1,F,es_transportation,12.56,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,150,0,0.006247769015077398,2.6071242825122494,0,2
1,F,es_transportation,5.47,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,151,0,0.006248149493569485,1.8671761085128091,0,2
1,F,es_transportation,42.27,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,151,0,0.006247623742453506,3.7674595542367935,0,3
1,F,es_transportation,1.0998,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,151,1,0.006248149493569485,0.7418421020987039,1,1
1,F,es_transportation,66.03,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,151,0,0.006247457931648062,4.205140280369866,0,3
1,F,es_transportation,23.52,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,152,0,0.006247539444581315,3.1994891110680106,0,3
1,F,es_transportation,31.86,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,152,0,0.0062475332595854915,3.492256112609122,0,3
1,F,es_transportation,31.76,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,154,0,0.0062475332595854915,3.4892082589848687,0,3
1,F,es_transportation,1.35,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,156,1,0.006248149493569485,0.8544153281560676,1,1
1,F,es_transportation,57.12,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,157,0,0.006251740334481966,4.062509838702082,0,3
1,F,es_transportation,38.55,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,157,0,0.00624771521211637,3.677565694213663,0,3
1,F,es_transportation,20.9,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,158,0,0.006247688689317048,3.086486636822455,0,3
1,F,es_transportation,43.42,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,158,0,0.006247623742453506,3.7936898184662815,0,3
1,F,es_transportation,7.44,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,158,0,0.006248149493569485,2.132982308607866,0,2
1,F,es_transportation,16.03,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,159,0,0.006247769015077398,2.834976494674597,0,2
1,F,es_transportation,21.88,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,159,0,0.0062480015642624774,3.130263166511597,0,3
1,F,es_transportation,23.24,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,159,0,0.006247539444581315,3.1880041612011136,0,3
1,F,es_transportation,32.79,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,160,0,0.0062475332595854915,3.5201649007261984,0,3
1,F,es_transportation,38.99,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,160,0,0.00624771521211637,3.688629422858727,0,3
1,F,es_transportation,21.15,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,160,0,0.006247688689317048,3.0978374964911444,0,3
1,F,es_transportation,15.9,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,161,0,0.006247769015077398,2.8273136219290276,0,2
1,F,es_transportation,28.83,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,161,0,0.006247539444581315,3.395514598526657,0,3
1,F,es_transportation,59.46,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,161,0,0.006247980491757315,4.101981989351312,0,3
1,F,es_transportation,17.41,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,162,0,0.006247769015077398,2.9128939952449864,0,2
1,F,es_transportation,36.33,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,162,0,0.00624771521211637,3.6197972929264925,0,3
1,F,es_transportation,6.03,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,162,0,0.006248149493569485,1.9501867058225735,0,2
1,F,es_transportation,16.45,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,164,0,0.006247769015077398,2.859339648648436,0,2
1,F,es_transportation,26.3,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,164,0,0.006247539444581315,3.3068867021909143,0,3
1,F,es_transportation,54.32,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,164,0,0.0062483337363667775,4.013134506796558,0,3
1,F,es_transportation,19.18,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,165,0,0.006247769015077398,3.004692014925463,0,2
1,F,es_transportation,43.33,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,165,0,0.006247623742453506,3.7916616487569623,0,3
1,F,es_transportation,28.42,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,165,0,0.006247539444581315,3.3816747151732915,0,3
1,F,es_transportation,16.95,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,166,0,0.006247769015077398,2.8875901149342877,0,2
1,F,es_transportation,11.54,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,168,0,0.00624963591450305,2.5289235352047745,0,2
1,F,es_transportation,38.43,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,168,0,0.00624771521211637,3.674526947889536,0,3
1,F,es_transportation,41.84,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,170,0,0.006247623742453506,3.757472245579548,0,3
1,F,es_transportation,22.02,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,170,0,0.0062476400933120756,3.1363634032937364,0,3
1,F,es_transportation,21.09,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,171,0,0.006247688689317048,3.095125017432026,0,3
1,F,es_transportation,31.83,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,172,0,0.0062475332595854915,3.4913427315135013,0,3
1,F,es_transportation,32.7,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,172,0,0.0062475332595854915,3.517497837358316,0,3
1,F,es_transportation,13.77,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,172,0,0.006247769015077398,2.6925980965432883,0,2
1,F,es_transportation,18.42,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,173,0,0.006247769015077398,2.966303462863179,0,2
1,F,es_transportation,10.53,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,173,0,0.0062482318773741516,2.4449523342809676,0,2
1,F,es_transportation,38.75,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,174,0,0.00624771521211637,3.6826098411003407,0,3
1,F,es_transportation,10.55,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,174,0,0.0062482318773741516,2.446685436967803,0,2
1,F,es_transportation,3.34,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,175,1,0.006248149493569485,1.4678743481123135,1,1
1,F,es_transportation,35.84,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,175,0,0.00624771521211637,3.6065842113871063,0,3
1,F,es_transportation,6.27,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,175,0,0.006248149493569485,1.9837562915454279,0,2
1,F,es_transportation,38.0,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,177,0,0.00624771521211637,3.6635616461296463,0,3
1,F,es_transportation,41.25,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,177,0,0.006247623742453506,3.7436043538031827,0,3
1,F,es_transportation,30.36,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,178,0,0.0062475332595854915,3.445533195482207,0,3
1,F,es_transportation,18.4,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,178,0,0.006247769015077398,2.9652730660692823,0,2
1,F,es_transportation,9.31,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,179,0,0.0062482318773741516,2.333114298028869,0,2
1,F,es_transportation,21.65,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,180,0,0.006247688689317048,3.120159851929043,0,3
1,F,es_transportation,8.17,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,180,0,0.0062482318773741516,2.2159372862683733,0,2
1,F,es_transportation,8.8,0,1,AGE_1_G_F,es_transportation,AGE_1_G_F_es_transportation,180,0,0.0062482318773741516,2.2823823856765264,0,2
1,F,es_travel,236.1473999999996,1,1,AGE_1_G_F,es_travel,AGE_1_G_F_es_travel,33,0,0.6951699532008955,5.468681888738294,0,4
1,F,es_travel,236.1473999999996,1,1,AGE_1_G_F,es_travel,AGE_1_G_F_es_travel,48,0,0.6951699532008955,5.468681888738294,0,4
1,F,es_travel,236.1473999999996,1,1,AGE_1_G_F,es_travel,AGE_1_G_F_es_travel,134,0,0.6951699532008955,5.468681888738294,0,4
1,F,es_wellnessandbeauty,142.42,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,12,0,0.006887400233702728,4.965777388454429,0,4
1,F,es_wellnessandbeauty,90.66,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,14,0,0.006255011747256672,4.518086079080978,0,3
1,F,es_wellnessandbeauty,77.57,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,62,0,0.006276357748851373,4.36398994718773,0,3
1,F,es_wellnessandbeauty,111.24,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,63,0,0.02032680588510925,4.720639435794205,0,4
1,F,es_wellnessandbeauty,64.29,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,70,0,0.006262292227263722,4.178838885198542,0,3
1,F,es_wellnessandbeauty,36.33,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,75,0,0.006256086121837008,3.6197972929264925,0,3
1,F,es_wellnessandbeauty,60.33,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,79,0,0.006433625101578668,4.116269119637892,0,3
1,F,es_wellnessandbeauty,52.75,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,84,0,0.006257549159910225,3.984343667007772,0,3
1,F,es_wellnessandbeauty,88.19,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,90,0,0.006264449917122447,4.490768925678116,0,3
1,F,es_wellnessandbeauty,72.18,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,131,0,0.006292673464364358,4.292922159591061,0,3
1,F,es_wellnessandbeauty,4.27,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,149,1,0.006271049094272447,1.6620303625532709,1,1
1,F,es_wellnessandbeauty,56.34,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,154,0,0.006335827709721476,4.048998460455224,0,3
1,F,es_wellnessandbeauty,34.48,0,1,AGE_1_G_F,es_wellnessandbeauty,AGE_1_G_F_es_wellnessandbeauty,159,0,0.0062578382421960435,3.5689691574413787,0,3
1,M,es_barsandrestaurants,69.6,0,1,AGE_1_G_M,es_barsandrestaurants,AGE_1_G_M_es_barsandrestaurants,134,0,0.006395510111213905,4.257030144499196,0,3
1,M,es_barsandrestaurants,50.95,0,1,AGE_1_G_M,es_barsandrestaurants,AGE_1_G_M_es_barsandrestaurants,160,0,0.006256378825451826,3.9502817175452365,0,3
1,M,es_fashion,107.73,0,1,AGE_1_G_M,es_fashion,AGE_1_G_M_es_fashion,37,0,0.006292024868395823,4.6888677450096585,0,4
1,M,es_fashion,92.76,0,1,AGE_1_G_M,es_fashion,AGE_1_G_M_es_fashion,80,0,0.0062519460366642745,4.540738325828703,0,3
1,M,es_fashion,103.79,0,1,AGE_1_G_M,es_fashion,AGE_1_G_M_es_fashion,163,0,0.006292204596281836,4.65195834748685,0,4
1,M,es_food,30.82,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,23,0,0.00624929694389164,3.4600950229096408,0,3
1,M,es_food,18.72,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,26,0,0.006248468731256903,2.9816333491744893,0,2
1,M,es_food,13.27,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,38,0,0.006248468731256903,2.658159431488745,0,2
1,M,es_food,10.5,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,42,0,0.0062502931707632756,2.4423470353692043,0,2
1,M,es_food,20.6,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,49,0,0.006249629715783276,3.0726933146901194,0,3
1,M,es_food,24.77,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,67,0,0.0062480723093568296,3.2492110246642736,0,3
1,M,es_food,15.89,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,96,0,0.006248468731256903,2.826721730819709,0,2
1,M,es_food,64.78,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,160,0,0.0062507346249485755,4.186315840760911,0,3
1,M,es_food,56.67,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,171,0,0.00626539393330211,4.0547371076273215,0,3
1,M,es_food,63.48,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,172,0,0.00625073869306898,4.166355098198372,0,3
1,M,es_food,53.26,0,1,AGE_1_G_M,es_food,AGE_1_G_M_es_food,180,0,0.006477203924860106,3.9937873072307855,0,3
1,M,es_health,110.55,0,1,AGE_1_G_M,es_health,AGE_1_G_M_es_health,15,0,0.1801516474647444,4.714472920878541,0,4
1,M,es_health,10.04,0,1,AGE_1_G_M,es_health,AGE_1_G_M_es_health,30,0,0.006340896144387753,2.401525040848949,0,2
1,M,es_health,95.23,0,1,AGE_1_G_M,es_health,AGE_1_G_M_es_health,32,0,0.006315491862142704,4.566741159368309,0,3
1,M,es_health,188.94,0,1,AGE_1_G_M,es_health,AGE_1_G_M_es_health,48,0,0.013025380837160835,5.2467082328148065,0,4
1,M,es_health,80.53,0,1,AGE_1_G_M,es_health,AGE_1_G_M_es_health,58,0,0.006621310163883939,4.400971050674819,0,3
1,M,es_health,236.13,0,1,AGE_1_G_M,es_health,AGE_1_G_M_es_health,70,0,0.2678220394576369,5.468608513958018,0,4
1,M,es_health,19.04,0,1,AGE_1_G_M,es_health,AGE_1_G_M_es_health,108,0,0.0063169650085980085,2.997730276216664,0,2
1,M,es_health,35.32,0,1,AGE_1_G_M,es_health,AGE_1_G_M_es_health,122,0,0.006417455606986756,3.5923685537330927,0,3
1,M,es_health,64.55,0,1,AGE_1_G_M,es_health,AGE_1_G_M_es_health,123,0,0.007392603118533472,4.182813210209709,0,3
1,M,es_home,30.81,0,1,AGE_1_G_M,es_home,AGE_1_G_M_es_home,19,0,0.006253424193901777,3.4597807057610526,0,3
1,M,es_home,208.86,0,1,AGE_1_G_M,es_home,AGE_1_G_M_es_home,22,0,0.011588071456405247,5.346440641729765,0,4
1,M,es_hotelservices,236.1473999999996,1,1,AGE_1_G_M,es_hotelservices,AGE_1_G_M_es_hotelservices,15,0,0.6915688531912227,5.468681888738294,0,4
1,M,es_hotelservices,236.1473999999996,1,1,AGE_1_G_M,es_hotelservices,AGE_1_G_M_es_hotelservices,18,0,0.6915688531912227,5.468681888738294,0,4
1,M,es_hotelservices,65.19,1,1,AGE_1_G_M,es_hotelservices,AGE_1_G_M_es_hotelservices,62,0,0.006293632815587911,4.1925293941308315,0,3
1,M,es_hyper,1.0998,0,1,AGE_1_G_M,es_hyper,AGE_1_G_M_es_hyper,75,1,0.006787048990367706,0.7418421020987039,1,1
1,M,es_hyper,100.46,0,1,AGE_1_G_M,es_hyper,AGE_1_G_M_es_hyper,81,0,0.006682371312489957,4.6196646321385435,0,4
1,M,es_hyper,3.53,0,1,AGE_1_G_M,es_hyper,AGE_1_G_M_es_hyper,94,1,0.006787048990367706,1.5107219394949425,1,1
1,M,es_leisure,236.1473999999996,1,1,AGE_1_G_M,es_leisure,AGE_1_G_M_es_leisure,12,0,0.6915688531912227,5.468681888738294,0,4
1,M,es_leisure,153.08,1,1,AGE_1_G_M,es_leisure,AGE_1_G_M_es_leisure,51,0,0.0779781009503586,5.037471948049816,0,4
1,M,es_sportsandtoys,29.39,0,1,AGE_1_G_M,es_sportsandtoys,AGE_1_G_M_es_sportsandtoys,10,0,0.21264703033677268,3.414113606928702,0,3
1,M,es_sportsandtoys,13.79,0,1,AGE_1_G_M,es_sportsandtoys,AGE_1_G_M_es_sportsandtoys,46,0,0.21301342794954073,2.6939512767227085,0,2
1,M,es_sportsandtoys,68.86,1,1,AGE_1_G_M,es_sportsandtoys,AGE_1_G_M_es_sportsandtoys,148,0,0.4855080027139514,4.246493239378686,0,3
1,M,es_sportsandtoys,114.71,0,1,AGE_1_G_M,es_sportsandtoys,AGE_1_G_M_es_sportsandtoys,162,0,0.33306487549907055,4.7510870608882465,0,4
1,M,es_tech,58.68,0,1,AGE_1_G_M,es_tech,AGE_1_G_M_es_tech,46,0,0.006286174679426936,4.088996955895506,0,3
1,M,es_tech,56.97,0,1,AGE_1_G_M,es_tech,AGE_1_G_M_es_tech,109,0,0.006829355316151103,4.059925635351641,0,3
1,M,es_transportation,37.14,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,1,0,0.006247595262429802,3.641263600172273,0,3
1,M,es_transportation,27.36,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,1,0,0.006247573432457494,3.344979701663927,0,3
1,M,es_transportation,53.13,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,2,0,0.006258168155047421,3.9913885608088866,0,3
1,M,es_transportation,39.83,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,2,0,0.006250829093001262,3.709417105331484,0,3
1,M,es_transportation,4.19,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,4,1,0.006248669090101778,1.6467336971777973,1,1
1,M,es_transportation,35.93,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,5,0,0.006247595262429802,3.6090242288644716,0,3
1,M,es_transportation,23.42,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,5,0,0.006247573432457494,3.1954024686825586,0,3
1,M,es_transportation,27.07,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,6,0,0.006247573432457494,3.334701390373791,0,3
1,M,es_transportation,11.12,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,7,0,0.006248069163750722,2.4948569806411682,0,2
1,M,es_transportation,2.24,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,7,1,0.006248669090101778,1.1755733298042381,1,1
1,M,es_transportation,32.02,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,8,0,0.006247681326075339,3.497113438491982,0,3
1,M,es_transportation,2.04,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,8,1,0.006248669090101778,1.1118575154181303,1,1
1,M,es_transportation,38.96,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,8,0,0.006247595262429802,3.687878953780353,0,3
1,M,es_transportation,41.74,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,9,0,0.006247637128086596,3.755135249891002,0,3
1,M,es_transportation,50.82,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,10,0,0.006247637128086596,3.947776175133964,0,3
1,M,es_transportation,39.31,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,13,0,0.006247595262429802,3.6965995771290743,0,3
1,M,es_transportation,27.07,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,13,0,0.006247573432457494,3.334701390373791,0,3
1,M,es_transportation,1.18,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,14,1,0.006248669090101778,0.7793248768009976,1,1
1,M,es_transportation,65.81,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,15,0,0.00624770345316181,4.2018527699373855,0,3
1,M,es_transportation,31.36,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,15,0,0.006247681326075339,3.4769230921902907,0,3
1,M,es_transportation,40.99,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,16,0,0.006247637128086596,3.737431494696102,0,3
1,M,es_transportation,52.0,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,16,0,0.006247637128086596,3.970291913552122,0,3
1,M,es_transportation,42.62,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,17,0,0.006247637128086596,3.775515760773483,0,3
1,M,es_transportation,36.38,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,18,0,0.006247595262429802,3.6211358020274167,0,3
1,M,es_transportation,15.22,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,19,0,0.006247593775448482,2.7862450486872667,0,2
1,M,es_transportation,7.17,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,21,0,0.006248669090101778,2.1004689088719113,0,2
1,M,es_transportation,6.57,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,22,0,0.006248669090101778,2.0241930674493576,0,2
1,M,es_transportation,26.9,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,23,0,0.006247573432457494,3.32862668882732,0,3
1,M,es_transportation,49.59,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,24,0,0.006247637128086596,3.923753928303845,0,3
1,M,es_transportation,26.12,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,24,0,0.006247573432457494,3.3002714630721948,0,3
1,M,es_transportation,97.62,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,25,0,0.00624731791451309,4.59127408079598,0,3
1,M,es_transportation,8.47,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,25,0,0.006248069163750722,2.248128907197987,0,2
1,M,es_transportation,51.22,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,26,0,0.006247637128086596,3.955465563270983,0,3
1,M,es_transportation,29.93,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,26,0,0.006247681326075339,3.4317265866969784,0,3
1,M,es_transportation,31.91,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,28,0,0.006247681326075339,3.4937765629552486,0,3
1,M,es_transportation,37.37,0,1,AGE_1_G_M,es_transportation,AGE_1_G_M_es_transportation,28,0,0.006247595262429802,3.647275904258861,0,3
